"camera","imgtype","zoom","exposure","gain","frame","rotation","lifter","timestamp","id","barcode","treatment","velocity","cartag","measurementlabel","other","image","sample","area","area_above_reference","area_below_reference","color_chip_size","convex_hull_area","convex_hull_vertices","ellipse_angle","ellipse_eccentricity","ellipse_major_axis","ellipse_minor_axis","height","height_above_reference","height_below_reference","horizontal_reference_position","hue_circular_mean","hue_circular_std","hue_median","in_bounds","longest_path","median_color_chip_height","median_color_chip_width","object_in_frame","percent_area_above_reference","percent_area_below_reference","perimeter","solidity","width"
"SV","VIS",1,1500,470,0,0,1,2023-04-15 23:43:04,"None","Em003ZDB130814","None",500,1395,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130814/2023-04-15/snapshot5624/VIS_SV_0_z1_h1_g470_e1500_v500_13214_0.png","default",486,486,0,2627.5,1020.5,8,84.6135025024414,0.961220314965377,62.5873069763184,17.2604293823242,22,22,0,2000,13.478072411525,47.7934455213754,68,1,411,52,52.9999923706055,1,100,0,273.806129813194,0.476237138657521,67
"SV","VIS",1,1500,470,0,0,1,2023-04-16 00:08:52,"None","Em004ZDC130849","None",500,1571,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDC130849/2023-04-16/snapshot5672/VIS_SV_0_z1_h1_g470_e1500_v500_13502_0.png","default",126,122,4,2632.25,143,10,177.674468994141,0.924540568228734,20.6450939178467,7.86750745773315,24,23,1,2000,26.5938861378672,35.3625351359413,44,1,79,52,52.5,1,96.8253968253968,3.17460317460317,66.5269113779068,0.881118881118881,9
"SV","VIS",1,1500,470,0,0,1,2023-04-16 00:13:10,"None","Em004ZDA130845","None",500,1764,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130845/2023-04-16/snapshot5680/VIS_SV_0_z1_h1_g470_e1500_v500_13550_0.png","default",125,125,0,2632,65,4,0,1,1,0,2,2,0,2000,323.009332937764,12.1738571005015,322,1,132,52,52,1,100,0,137.798989534378,1.92307692307692,67
"SV","VIS",1,1500,470,0,0,1,2023-04-16 00:19:37,"None","Em003ZDC130804","None",500,1686,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130804/2023-04-16/snapshot5692/VIS_SV_0_z1_h1_g470_e1500_v500_13622_0.png","default",100,100,0,2627,52,4,0,1,1,0,2,2,0,2000,326.31464546159,13.2783018420762,326,1,106,51.3261909484863,53,1,100,0,110.970562458038,1.92307692307692,54
"SV","VIS",1,1500,470,0,0,1,2023-04-16 00:22:50,"None","Em003ZDC130801","None",500,1222,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130801/2023-04-16/snapshot5698/VIS_SV_0_z1_h1_g470_e1500_v500_13658_0.png","default",125,120,5,2629.5,149,10,16.0506153106689,0.732189783217489,16.196647644043,11.0315475463867,17,17,0,2000,43.2720513044084,34.3040713120237,54,1,114,52,52,1,96,4,58.4264061450958,0.838926174496644,14
"SV","VIS",1,1500,470,0,0,1,2023-04-16 22:17:56,"None","Em005ZDC130864","None",500,1528,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em005ZDC130864/2023-04-16/snapshot7746/VIS_SV_0_z1_h1_g470_e1500_v500_19106_0.png","default",243,237,6,2624.75,357,10,3.35856437683105,0.91561393627425,31.1902942657471,12.5403261184692,35,33,2,2000,31.4011222358854,30.6615106247115,40,1,205,52,52.4999961853027,1,97.5308641975309,2.46913580246914,124.024385213852,0.680672268907563,16
"SV","VIS",1,1500,470,0,0,1,2023-04-16 22:30:56,"None","Em004ZDA130842","None",500,1732,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130842/2023-04-16/snapshot7770/VIS_SV_0_z1_h1_g470_e1500_v500_19250_0.png","default",117,117,0,2617,94,5,90.2110900878906,0.999825635673285,74.304069519043,1.38751435279846,3,3,0,2000,322.107378455422,16.565948654893,322,1,159,52,52,1,100,0,135.698484301567,1.24468085106383,64
"SV","VIS",1,1500,470,0,0,1,2023-04-16 22:32:33,"None","Em005ZDC130884","None",500,1553,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em005ZDC130884/2023-04-16/snapshot7773/VIS_SV_0_z1_h1_g470_e1500_v500_19268_0.png","default",105,105,0,2628.25,52.5,4,0,1,1,0,2,2,0,2000,326.51968169815,12.1897720644881,326,1,109,52,52.4999961853027,1,100,0,112.485281229019,2,56
"SV","VIS",1,1500,470,0,0,1,2023-04-16 23:50:38,"None","Em002ZDC130771","None",500,1436,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDC130771/2023-04-16/snapshot7918/VIS_SV_0_z1_h1_g470_e1500_v500_20138_0.png","default",433,433,0,2623,1591,9,84.3892288208008,0.956675422929589,101.469680786133,29.5435619354248,33,33,0,2000,9.91285783151665,35.8278102053336,52,1,644,52,52,1,100,0,315.580431938171,0.27215587680704,99
"SV","VIS",1,1500,470,0,0,1,2023-04-17 00:07:20,"None","Em003ZDB130814","None",500,1395,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130814/2023-04-17/snapshot7949/VIS_SV_0_z1_h1_g470_e1500_v500_20324_0.png","default",339,339,0,2630,672,11,91.9155731201172,0.97028902468634,53.6713600158691,12.9857196807861,16,16,0,2000,24.4619636585098,37.3949051771387,44,1,407,52,52,1,100,0,214.271962165833,0.504464285714286,60
"SV","VIS",1,1500,470,0,0,1,2023-04-17 00:14:52,"None","Em003ZDC130801","None",500,1222,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130801/2023-04-17/snapshot7963/VIS_SV_0_z1_h1_g470_e1500_v500_20408_0.png","default",110,102,8,2615.5,126,6,32.487190246582,0.810519482246593,16.3167133331299,9.55688953399658,16,16,0,2000,45.6461359415968,31.2477740006991,50,1,102,52,52,1,92.7272727272727,7.27272727272727,53.4558436870575,0.873015873015873,13
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:17:58,"None","Em003ZDA130803","None",500,2119,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130803/2023-04-17/snapshot10026/VIS_SV_0_z1_h1_g470_e1500_v500_25946_0.png","default",107,107,0,2629,54.5,4,0,1,1,0,2,2,0,2000,327.749020768285,12.7306712530045,326,1,111,52,52,1,100,0,113.899494767189,1.96330275229358,56
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:18:33,"None","Em004ZDA130848","None",500,1931,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130848/2023-04-17/snapshot10027/VIS_SV_0_z1_h1_g470_e1500_v500_25952_0.png","default",560,560,0,2628.75,651,12,160.311752319336,0.950441491361911,48.0681419372559,14.9445524215698,48,48,0,2000,98.0210533518105,14.4965357676831,98,1,339,52,52,1,100,0,137.195958137512,0.860215053763441,24
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:25:35,"None","Em004ZDB130838","None",500,1257,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDB130838/2023-04-17/snapshot10040/VIS_SV_0_z1_h1_g470_e1500_v500_26030_0.png","default",119,119,0,2618,66,4,0,1,1,0,2,2,0,2000,326.56522887759,15.5843184359807,328,1,134,52,52,1,100,0,143.112697839737,1.8030303030303,67
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:41:42,"None","Em003ZDC130810","None",500,1318,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130810/2023-04-17/snapshot10070/VIS_SV_0_z1_h1_g470_e1500_v500_26210_0.png","default",132,132,0,2625.5,137.5,10,126.789932250977,0.749423596825438,16.057300567627,10.6313915252686,15,15,0,2000,31.8119861947856,32.177176106066,36,1,101,52,52.9999923706055,1,100,0,52.2842707633972,0.96,16
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:42:15,"None","Em005ZDC130864","None",500,1528,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em005ZDC130864/2023-04-17/snapshot10071/VIS_SV_0_z1_h1_g470_e1500_v500_26216_0.png","default",152,152,0,2635.25,182,9,174.773483276367,0.915986520069559,22.7824878692627,9.14054012298584,25,25,0,2000,38.5312348708461,20.9246458613863,40,1,155,51.9999923706055,52.4999961853027,1,100,0,72.7695519924164,0.835164835164835,11
"SV","VIS",1,1500,470,0,0,1,2023-04-17 22:44:57,"None","Em003ZDB130802","None",500,1584,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130802/2023-04-17/snapshot10076/VIS_SV_0_z1_h1_g470_e1500_v500_26246_0.png","default",103,103,0,2617,112.5,5,90.9808578491211,0.998387000092779,52.8378868103027,2.99986982345581,4,4,0,2000,318.51301046194,19.4112902233295,320,1,171,52,52.9999923706055,1,100,0,125.355338454247,0.915555555555556,58
"SV","VIS",1,1500,470,0,0,1,2023-04-17 23:39:48,"None","Em004ZDC130843","None",500,2016,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDC130843/2023-04-17/snapshot10178/VIS_SV_0_z1_h1_g470_e1500_v500_26858_0.png","default",283,280,3,2607.5,299,14,171.93147277832,0.902601018798425,29.371244430542,12.6436777114868,30,30,0,2000,88.5996771489755,14.9314947095164,90,1,200,52,52,1,98.9399293286219,1.06007067137809,83.7401144504547,0.946488294314381,15
"SV","VIS",1,1500,470,0,0,1,2023-04-17 23:42:30,"None","Em002ZDC130771","None",500,1436,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDC130771/2023-04-17/snapshot10183/VIS_SV_0_z1_h1_g470_e1500_v500_26888_0.png","default",250,245,5,2625,319.5,9,64.1121215820312,0.768375896783074,23.7910175323486,15.2262229919434,20,20,0,2000,59.5642111389612,35.5408920910466,74,1,168,52,52,1,98,2,99.0538227558136,0.782472613458529,27
"SV","VIS",1,1500,470,0,0,1,2023-04-17 23:57:00,"None","Em003ZDA130824","None",500,2075,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130824/2023-04-17/snapshot10210/VIS_SV_0_z1_h1_g470_e1500_v500_27050_0.png","default",100,100,0,2631.5,53.5,4,0,1,1,0,2,2,0,2000,322.137719531668,15.3204905811858,322,1,110,52,52,1,100,0,119.455843687057,1.86915887850467,57
"SV","VIS",1,1500,470,0,0,1,2023-04-17 23:59:10,"None","Em003ZDB130814","None",500,1395,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130814/2023-04-17/snapshot10214/VIS_SV_0_z1_h1_g470_e1500_v500_27074_0.png","default",323,323,0,2617,538,11,90.5407867431641,0.974377386142571,50.9668846130371,11.4634380340576,14,14,0,2000,22.2515273575707,38.8081864073031,44,1,355,51.9999923706055,52,1,100,0,154.166520595551,0.600371747211896,54
"SV","VIS",1,1500,470,0,0,1,2023-04-18 00:20:41,"None","Em004ZDB130844","None",500,1559,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDB130844/2023-04-18/snapshot10254/VIS_SV_0_z1_h1_g470_e1500_v500_27314_0.png","default",433,431,2,2616.25,461.5,16,13.9904699325562,0.833851583752994,31.2157325744629,17.2307319641113,32,32,0,2000,97.4396378002588,9.18099674439901,98,1,223,52,52.9999961853027,1,99.5381062355658,0.46189376443418,98.5685415267944,0.938244853737812,21
"SV","VIS",1,1500,470,0,0,1,2023-04-18 00:21:14,"None","Em002ZDC130774","None",500,1038,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDC130774/2023-04-18/snapshot10255/VIS_SV_0_z1_h1_g470_e1500_v500_27320_0.png","default",216,169,47,2621.75,241.5,12,174.663482666016,0.983334801961046,37.8893051147461,6.88842439651489,40,30,10,2000,90.992918411462,9.76968358100667,92,1,220,52,52,1,78.2407407407407,21.7592592592593,98.911687374115,0.894409937888199,11
"SV","VIS",1,1500,470,0,0,1,2023-04-18 00:21:46,"None","Em004ZDC130834","None",500,2139,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDC130834/2023-04-18/snapshot10256/VIS_SV_0_z1_h1_g470_e1500_v500_27326_0.png","default",452,430,22,2613.5,632,11,167.555282592773,0.965947488360907,53.017936706543,13.7177648544312,53,48,5,2000,91.8586950583675,16.8620133687059,94,1,348,52,52,1,95.1327433628319,4.86725663716814,156.752307057381,0.715189873417722,23
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:19:38,"None","Em003ZDA130821","None",500,1212,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130821/2023-04-18/snapshot12309/VIS_SV_0_z1_h1_g470_e1500_v500_32804_0.png","default",243,221,22,2629.5,284,13,13.1075830459595,0.942707050633387,30.8097095489502,10.2787866592407,31,28,3,2000,83.870474499617,22.9530784824693,90,1,195,52,52.9999923706055,1,90.9465020576132,9.05349794238683,85.7401144504547,0.855633802816901,15
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:20:11,"None","Em004ZDC130852","None",500,1032,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDC130852/2023-04-18/snapshot12310/VIS_SV_0_z1_h1_g470_e1500_v500_32810_0.png","default",100,100,0,2624,79,5,89.7350769042969,0.999747780574018,63.3721771240234,1.42323136329651,3,3,0,2000,328.800193323055,17.3610480023109,328,1,133,52,53,1,100,0,114.041630148888,1.26582278481013,54
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:21:16,"None","Em002ZDA130782","None",500,1333,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDA130782/2023-04-18/snapshot12312/VIS_SV_0_z1_h1_g470_e1500_v500_32822_0.png","default",1230,1230,0,2624.5,1562,13,7.19045877456665,0.952617102072891,82.4715042114258,25.0855293273926,86,86,0,2000,96.1881148186442,11.2416245618046,96,1,559,52,52,1,100,0,258.634556889534,0.787451984635083,32
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:21:49,"None","Em003ZDC130801","None",500,1222,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130801/2023-04-18/snapshot12313/VIS_SV_0_z1_h1_g470_e1500_v500_32828_0.png","default",164,152,12,2627,184,9,28.5990581512451,0.747816739619234,18.2642612457275,12.1257381439209,17,17,0,2000,42.6928428450728,24.4342039219022,44,1,125,52,52,1,92.6829268292683,7.31707317073171,68.2842707633972,0.891304347826087,16
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:24:31,"None","Em005ZDC130879","None",500,1248,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em005ZDC130879/2023-04-18/snapshot12318/VIS_SV_0_z1_h1_g470_e1500_v500_32858_0.png","default",248,183,65,2625,263,12,163.431838989258,0.989932198084459,47.3606071472168,6.70353269577026,41,28,13,2000,86.6113564979845,10.6695294544435,88,1,244,52,52.1587028503418,1,73.7903225806452,26.2096774193548,101.254833221436,0.942965779467681,18
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:27:13,"None","Em003ZDA130818","None",500,1735,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130818/2023-04-18/snapshot12323/VIS_SV_0_z1_h1_g470_e1500_v500_32888_0.png","default",216,126,90,2618.5,220,10,168.915435791016,0.884683758335537,23.6431045532227,11.0222177505493,24,13,11,2000,91.6741519360517,8.09571104079488,92,1,152,52,52,1,58.3333333333333,41.6666666666667,65.9411249160767,0.981818181818182,13
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:28:50,"None","Em004ZDA130836","None",500,1456,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130836/2023-04-18/snapshot12326/VIS_SV_0_z1_h1_g470_e1500_v500_32906_0.png","default",1662,1651,11,2626,3729,12,0.843192577362061,0.862908951773998,103.51195526123,52.3107414245605,84,84,0,2000,92.3618071966005,21.9369833156178,92,1,544,52,52.9999923706055,1,99.338146811071,0.661853188929001,383.102593183517,0.445695897023331,63
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:29:23,"None","Em004ZDA130854","None",500,1433,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130854/2023-04-18/snapshot12327/VIS_SV_0_z1_h1_g470_e1500_v500_32912_0.png","default",106,106,0,2628,58.5,4,0,1,1,0,2,2,0,2000,327.060864855234,12.118740816785,326,1,119,52,52,1,100,0,126.870057225227,1.81196581196581,60
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:32:04,"None","Em004ZDA130839","None",500,1666,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130839/2023-04-18/snapshot12332/VIS_SV_0_z1_h1_g470_e1500_v500_32942_0.png","default",635,635,0,2629.5,684.5,14,174.113052368164,0.91540767792843,46.0677719116211,18.5435676574707,47,47,0,2000,97.7508902345267,11.338243521243,98,1,315,52,53,1,100,0,127.195958137512,0.927684441197955,21
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:33:41,"None","Em003ZDC130810","None",500,1318,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDC130810/2023-04-18/snapshot12335/VIS_SV_0_z1_h1_g470_e1500_v500_32960_0.png","default",221,188,33,2640.25,268,12,152.037948608398,0.867734618327453,26.1498222351074,12.9971885681152,26,21,5,2000,85.7923944990046,30.9363086528057,94,1,167,52,53,1,85.0678733031674,14.9321266968326,80.911687374115,0.824626865671642,19
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:35:50,"None","Em003ZDB130799","None",500,1932,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130799/2023-04-18/snapshot12339/VIS_SV_0_z1_h1_g470_e1500_v500_32984_0.png","default",1561,1473,88,2627.5,1651.5,17,179.705322265625,0.88976017508035,66.313102722168,30.2671794891357,66,62,4,2000,96.0914764688706,9.62602617131863,96,1,457,52,52,1,94.3625880845612,5.63741191543882,197.036577820778,0.945201332122313,32
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:36:55,"None","Em003ZDB130802","None",500,1584,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDB130802/2023-04-18/snapshot12341/VIS_SV_0_z1_h1_g470_e1500_v500_32996_0.png","default",183,180,3,2629.75,192.5,9,3.4810106754303,0.962561732735473,29.419225692749,7.97445058822632,30,29,1,2000,90.703657108929,9.68257401220022,92,1,169,52,52.9999961853027,1,98.3606557377049,1.63934426229508,76.7695519924164,0.950649350649351,9
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:42:19,"None","Em003ZDA130803","None",500,2119,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130803/2023-04-18/snapshot12351/VIS_SV_0_z1_h1_g470_e1500_v500_33056_0.png","default",603,576,27,2634.5,2841.5,6,0,0.942903394840887,103.281059265137,34.3994445800781,35,33,2,2000,36.8181933740472,73.1518532773519,108,1,855,52,52.9999923706055,1,95.5223880597015,4.47761194029851,579.703746080399,0.212211859933134,157
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:42:52,"None","Em004ZDA130848","None",500,1931,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130848/2023-04-18/snapshot12352/VIS_SV_0_z1_h1_g470_e1500_v500_33062_0.png","default",4049,4049,0,2632.75,7852,18,158.629547119141,0.873175889402356,160.684326171875,78.3183822631836,138,138,0,2000,96.1492829942476,14.2416291927206,96,1,919,52,53,1,100,0,619.938160538673,0.515664798777382,104
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:43:57,"None","Em003ZDA130806","None",500,1079,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em003ZDA130806/2023-04-18/snapshot12354/VIS_SV_0_z1_h1_g470_e1500_v500_33074_0.png","default",1276,1132,144,2629,1321.5,17,163.668899536133,0.823688902201075,54.9967727661133,31.1854782104492,54,49,5,2000,94.4747079516223,9.36122430731683,94,1,366,52,52,1,88.7147335423197,11.2852664576803,165.095452904701,0.965569428679531,37
"SV","VIS",1,1500,470,0,0,1,2023-04-18 22:47:11,"None","Em004ZDA130842","None",500,1732,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDA130842/2023-04-18/snapshot12360/VIS_SV_0_z1_h1_g470_e1500_v500_33110_0.png","default",3718,3585,133,2622,5633.5,15,171.187316894531,0.898677271530494,148.79948425293,65.2650146484375,120,112,8,2000,96.052265449375,11.2156320912136,94,1,705,52,53,1,96.4228079612695,3.5771920387305,433.185853481293,0.659980473950475,78
"SV","VIS",1,1500,470,0,0,1,2023-04-18 23:54:00,"None","Em002ZDC130765","None",500,2044,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDC130765/2023-04-18/snapshot12484/VIS_SV_0_z1_h1_g470_e1500_v500_33854_0.png","default",138,138,0,2627,181,8,53.8453979492188,0.977723471393748,31.550464630127,6.62235260009766,21,21,0,2000,49.3135558386518,40.4748558241624,56,1,163,52,52,1,100,0,74.6690467596054,0.762430939226519,26
"SV","VIS",1,1500,470,0,0,1,2023-04-18 23:54:32,"None","Em004ZDC130825","None",500,1133,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDC130825/2023-04-18/snapshot12485/VIS_SV_0_z1_h1_g470_e1500_v500_33860_0.png","default",867,867,0,2635.5,1617,13,12.3879108428955,0.629899772652955,53.778736114502,41.7686767578125,61,61,0,2000,91.9536174350389,25.5218203503574,94,1,312,52,52,1,100,0,218.208150744438,0.536178107606679,47
"SV","VIS",1,1500,470,0,0,1,2023-04-18 23:55:38,"None","Em002ZDA130767","None",500,1406,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em002ZDA130767/2023-04-18/snapshot12487/VIS_SV_0_z1_h1_g470_e1500_v500_33872_0.png","default",1173,1173,0,2630.25,1358,19,12.9210987091064,0.975832147574302,86.6562423706055,18.9362468719482,85,85,0,2000,98.4708766194842,12.1425248792766,98,1,533,52,52.9999923706055,1,100,0,242.735062122345,0.863770250368189,30
"SV","VIS",1,1500,470,0,0,1,2023-04-18 23:56:42,"None","Em004ZDB130826","None",500,1708,"None","None","/shares/sinc/data/Phenotyper/SINC2/images/Em004ZDB130826/2023-04-18/snapshot12489/VIS_SV_0_z1_h1_g470_e1500_v500_33884_0.png","default",1431,1431,0,2630.75,1630.5,19,169.532913208008,0.876762906875238,62.2034111022949,29.9150428771973,66,66,0,2000,98.8932809811868,13.9216513203361,98,1,463,52,52.9999961853027,1,100,0,215.178713202477,0.877644894204232,35
